127.0.0.1 - - [17/Apr/2025:08:50:34 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 126629
127.0.0.1 - - [17/Apr/2025:08:50:34 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 151743
127.0.0.1 - - [17/Apr/2025:08:50:34 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 207884
127.0.0.1 - - [17/Apr/2025:08:50:34 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 227280
127.0.0.1 - - [17/Apr/2025:08:52:10 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 126629
127.0.0.1 - - [17/Apr/2025:08:52:10 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 151743
127.0.0.1 - - [17/Apr/2025:08:52:10 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 207884
127.0.0.1 - - [17/Apr/2025:08:52:10 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 227280
127.0.0.1 - - [17/Apr/2025:08:53:13 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=dea&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 110484
127.0.0.1 - - [17/Apr/2025:08:53:13 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=dea&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 2214
127.0.0.1 - - [17/Apr/2025:08:53:13 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=dea&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 4130
127.0.0.1 - - [17/Apr/2025:08:53:13 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=dea&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 2076
127.0.0.1 - - [17/Apr/2025:08:53:17 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=des&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 15376
127.0.0.1 - - [17/Apr/2025:08:53:17 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=des&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 321
127.0.0.1 - - [17/Apr/2025:08:53:17 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=des&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 635
127.0.0.1 - - [17/Apr/2025:08:53:17 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=des&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 19518
127.0.0.1 - - [17/Apr/2025:08:53:22 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=ja&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 371
127.0.0.1 - - [17/Apr/2025:08:53:22 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=ja&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 24631
